county_fips,places_access2,places_bphigh,places_chd,places_depression,places_diabetes,places_foodinsecu,places_foodstamp,places_ghlth,places_housinsecu,places_lacktrpt,places_lpa,places_mhlth,places_obesity,places_stroke
19107,7.8,32.8,5.9,22.7,10.4,14.0,12.7,18.7,11.0,7.8,26.7,18.8,41.5,3.1
19109,7.6,29.9,5.5,21.8,9.7,12.5,10.5,17.1,10.1,7.1,24.4,18.0,38.9,2.8
19111,7.8,31.2,5.8,21.6,10.0,13.8,12.6,18.6,11.0,7.8,26.1,18.4,37.5,3.1
19113,6.6,28.2,5.1,23.8,9.7,12.1,9.6,15.5,9.7,6.8,21.8,17.1,35.6,2.7
19115,10.4,30.3,5.5,20.7,10.1,14.5,11.1,18.6,11.7,7.7,27.2,17.3,40.0,2.9
19117,8.6,32.5,6.2,22.6,10.6,14.9,13.8,19.9,11.5,8.2,26.9,19.0,39.8,3.2
19119,7.8,32.4,5.5,22.2,9.8,11.0,9.0,17.4,9.3,6.5,26.0,18.5,42.6,2.8
19121,6.3,28.8,5.0,21.3,8.5,9.8,7.8,14.8,8.5,5.9,21.6,17.1,36.6,2.5
19123,7.4,31.6,5.7,22.1,9.7,13.0,11.4,17.9,10.4,7.4,27.1,18.2,39.0,3.0
19125,6.2,30.0,5.0,22.1,8.7,10.0,8.0,15.1,8.4,5.9,21.4,17.0,40.0,2.5
19127,11.5,30.6,5.6,20.0,10.8,15.7,12.2,19.4,12.7,8.2,27.4,16.8,44.4,2.9
19129,6.3,29.8,5.0,21.0,8.8,9.8,7.9,14.6,8.6,6.0,21.4,16.9,38.8,2.6
19131,7.3,31.0,5.5,21.0,9.3,11.8,10.0,16.6,9.7,6.9,24.3,17.6,40.4,2.8
19133,7.7,32.0,5.7,22.4,9.9,13.6,12.0,18.2,10.9,7.7,26.0,18.7,42.7,3.0
19135,7.0,30.7,5.4,21.8,9.1,11.6,9.6,16.4,9.5,6.7,23.8,17.8,38.1,2.7
19137,7.9,31.8,5.7,22.0,9.9,13.6,11.8,18.3,10.8,7.6,26.2,18.4,39.7,3.0
19139,10.5,31.0,5.6,20.1,10.3,15.0,12.1,18.9,12.0,8.0,28.1,18.0,41.4,2.9
19141,8.7,31.3,5.8,22.2,10.0,14.2,12.3,18.8,11.1,7.9,26.2,18.3,39.3,3.0
19143,10.3,31.8,6.0,21.7,10.6,16.0,13.4,20.1,12.4,8.5,27.8,18.3,40.1,3.2
19145,8.6,34.0,6.1,21.4,10.6,15.1,13.5,19.4,11.7,8.4,27.2,18.3,42.8,3.2
19147,7.3,30.9,5.5,21.5,9.4,12.0,10.3,16.7,10.0,7.1,23.9,17.7,40.6,2.8
19149,7.4,29.7,5.1,20.0,9.0,11.1,8.7,15.5,9.5,6.5,23.1,16.9,39.4,2.6
19151,8.5,30.6,5.6,21.4,9.8,13.6,11.4,18.1,11.0,7.7,25.9,18.1,36.7,2.9
19153,7.6,30.1,5.2,21.7,9.6,12.7,10.3,17.0,10.7,7.1,23.5,17.4,36.9,2.7
19155,8.6,30.8,5.5,22.8,9.7,14.8,12.1,18.0,11.3,7.9,26.2,18.3,39.2,2.9
19157,7.5,31.0,5.5,22.8,9.5,12.8,10.9,17.3,10.3,7.2,24.7,17.8,42.2,2.9
19159,6.9,30.4,5.3,22.3,9.1,11.6,9.5,16.3,9.4,6.6,23.6,17.6,43.0,2.7
19161,7.6,30.1,5.5,21.5,9.2,12.0,10.0,17.0,9.9,7.0,24.1,17.8,41.6,2.8
19163,7.2,29.3,5.2,21.2,9.4,13.3,11.1,16.8,11.2,7.2,23.2,17.2,40.6,2.8
19165,7.5,29.8,5.4,21.6,9.3,11.9,10.0,17.1,9.9,6.9,24.4,17.7,38.1,2.8
19167,8.3,30.5,5.1,20.8,8.9,11.3,8.5,15.5,9.7,6.5,23.0,16.4,34.5,2.6
19169,6.3,31.0,5.4,20.9,9.8,11.4,9.4,15.9,9.4,6.8,22.2,16.1,35.0,2.8
19171,10.0,31.4,6.0,21.4,10.7,16.2,13.8,20.2,12.7,8.8,27.8,18.4,40.4,3.2
19173,9.0,32.3,5.7,22.1,10.0,13.5,11.3,18.5,11.0,7.5,26.4,17.9,40.0,2.9
19175,7.8,31.9,5.6,21.8,9.8,13.1,11.5,17.7,10.5,7.5,25.6,18.0,37.6,2.9
19177,8.6,32.8,6.2,22.9,10.5,15.1,13.9,20.4,11.4,8.3,27.3,19.1,39.5,3.2
19179,10.4,31.8,6.1,21.1,11.5,17.0,15.2,21.0,13.3,9.2,29.6,18.3,41.9,3.3
19181,6.0,29.0,4.7,21.1,8.4,9.1,7.1,13.8,7.9,5.6,21.0,16.3,38.7,2.4
19183,8.2,31.6,5.4,21.9,9.6,12.2,10.4,17.1,10.0,7.1,24.6,17.5,38.8,2.8
19185,8.2,31.6,6.0,22.5,10.0,13.9,12.4,19.1,11.0,7.8,27.0,18.9,41.2,3.1
19187,8.3,33.1,5.7,21.3,10.1,14.1,11.6,18.0,11.1,7.8,26.6,18.0,42.2,3.0
19189,7.5,31.0,5.4,21.5,9.3,11.8,9.9,16.5,9.9,7.0,23.4,17.4,39.3,2.8
19191,6.3,28.6,5.1,20.6,8.5,9.6,7.9,14.4,8.4,6.0,21.5,16.7,36.1,2.6
19193,10.9,32.3,5.8,20.3,11.0,15.8,13.5,20.3,12.9,8.8,28.4,18.1,39.5,3.1
19195,7.3,31.0,5.4,21.6,9.4,11.6,9.7,16.8,9.8,6.8,24.0,17.6,40.4,2.8
19197,10.6,31.5,6.0,20.9,10.9,16.1,13.6,19.7,12.4,8.6,27.0,17.5,41.3,3.1
20001,9.6,31.4,5.9,23.9,10.1,14.3,8.9,18.8,12.2,7.9,27.7,18.6,38.0,3.0
20003,10.3,32.8,6.1,22.9,10.2,15.2,9.3,19.7,12.5,8.1,28.0,19.0,40.3,3.2
20005,9.3,32.6,5.8,22.3,10.0,13.8,8.4,18.6,12.2,7.7,27.4,18.5,38.8,3.0
20007,9.3,32.3,6.0,22.6,10.0,13.8,8.7,18.5,12.1,7.7,27.1,18.2,38.6,3.0
20009,12.3,32.5,6.1,21.5,10.8,16.5,9.9,20.2,14.0,8.6,28.7,17.7,39.2,3.1
20011,9.5,33.3,6.1,22.8,10.4,14.8,9.6,19.5,12.5,8.2,29.5,18.5,37.3,3.2
20013,9.6,33.3,6.0,22.6,10.3,14.9,9.2,18.7,12.8,8.3,27.2,18.8,39.6,3.1
20015,8.6,31.3,5.3,21.8,9.3,11.9,6.6,16.2,10.9,6.7,22.5,17.4,38.8,2.7
20017,11.3,33.1,6.3,21.7,10.8,15.4,9.7,19.7,13.0,8.5,27.6,17.8,38.8,3.2
20019,11.5,34.3,6.8,23.2,11.3,18.0,11.8,22.0,14.6,9.8,30.6,19.7,40.9,3.5
20021,10.1,32.8,6.4,23.8,10.6,16.4,10.7,21.0,13.4,9.2,28.8,19.3,43.7,3.3
20023,11.9,32.9,6.4,22.9,11.1,16.7,10.6,21.0,13.7,9.0,30.8,18.8,38.5,3.3
20025,10.3,31.1,5.4,21.1,9.5,12.7,7.0,17.0,11.5,7.1,25.1,16.9,37.2,2.8
20027,9.2,32.3,5.8,23.3,9.7,13.2,8.0,18.0,11.7,7.5,25.8,18.0,39.8,3.0
20029,9.1,33.3,5.8,23.1,10.0,13.2,8.2,17.9,11.8,7.6,27.4,18.4,42.1,3.0
20031,9.2,31.5,5.7,22.4,9.7,12.7,7.6,17.3,11.3,7.2,25.4,18.1,36.9,2.9
20033,9.7,31.7,5.7,22.8,9.7,12.8,7.4,17.6,11.6,7.3,26.5,18.1,39.8,2.9
20035,11.2,33.4,5.9,22.4,10.9,15.4,9.1,19.7,13.3,8.3,27.4,18.3,41.5,3.1
20037,10.2,34.9,6.4,22.8,10.8,15.8,10.7,19.9,13.5,8.8,27.9,18.5,38.8,3.3
20039,8.7,30.2,5.5,21.7,9.4,11.6,6.7,16.4,10.6,6.8,24.7,17.2,37.3,2.7
20041,9.1,30.9,5.5,22.0,9.3,12.1,6.8,17.5,11.1,6.9,26.4,17.8,39.4,2.8
20043,8.8,31.3,5.6,22.4,9.4,12.1,7.0,17.0,11.1,7.0,25.7,17.9,38.0,2.8
20045,7.8,29.2,5.2,24.0,9.2,11.4,6.8,15.6,10.5,6.8,20.0,16.5,33.1,2.7
20047,14.5,32.9,6.1,21.1,11.1,17.3,9.9,20.9,14.9,9.0,30.4,17.8,40.2,3.1
20049,10.5,33.5,6.5,23.4,11.0,16.4,10.9,20.9,13.7,9.1,31.8,19.3,40.5,3.4
20051,8.9,32.1,5.8,20.7,9.7,12.4,7.7,17.0,11.1,7.2,24.3,17.1,38.9,2.9
20053,9.9,32.4,5.5,19.5,9.6,12.1,6.7,17.3,11.2,7.0,25.7,16.6,39.9,2.8
20055,21.3,32.9,6.1,18.1,12.9,21.7,11.5,24.2,18.2,10.4,33.2,17.0,37.7,3.2
20057,22.2,33.1,6.3,17.9,12.9,23.4,12.4,24.5,19.4,10.8,34.2,16.6,39.6,3.3
20059,9.2,31.9,5.7,22.1,9.6,12.5,7.6,17.8,11.1,7.2,26.2,17.9,40.3,2.9
20061,12.0,35.5,6.3,20.7,12.2,18.9,12.3,21.3,16.3,10.1,31.8,18.1,36.1,3.5
20063,8.8,30.3,5.4,21.5,9.2,11.4,6.5,16.6,10.5,6.6,25.9,17.7,37.7,2.8
20065,9.1,32.8,5.9,21.8,10.2,13.7,8.5,18.3,11.9,7.7,27.0,17.9,37.3,3.0
20067,18.0,29.0,5.1,17.6,10.6,15.7,7.0,19.2,14.7,7.8,28.8,15.2,35.7,2.6
20069,13.3,30.5,5.8,21.7,9.8,15.0,8.3,19.6,12.9,7.9,28.4,17.8,39.9,2.9
20071,10.9,29.6,5.2,20.7,9.3,12.0,6.3,16.4,11.2,6.7,25.0,16.2,36.9,2.6
20073,9.9,32.7,6.2,23.1,10.2,14.6,9.3,19.1,12.4,8.1,27.1,18.9,40.7,3.1
20075,17.5,30.8,5.6,18.9,10.6,16.7,8.1,19.9,15.1,8.3,29.5,16.1,40.0,2.8
20077,12.0,33.5,6.6,23.2,11.4,17.9,11.9,22.3,14.3,9.5,30.8,19.0,42.1,3.4
20079,10.3,29.8,5.4,21.5,10.0,12.9,7.2,16.9,11.5,7.0,26.7,17.1,37.2,2.8
20081,16.8,31.6,6.1,20.7,11.5,18.6,10.2,21.9,15.3,9.2,32.1,17.6,42.4,3.1
20083,8.7,30.0,5.1,20.4,8.8,10.7,5.6,15.1,10.1,6.2,23.5,16.4,36.4,2.6
20085,9.3,30.6,5.7,22.1,9.7,12.9,7.4,17.2,11.6,7.4,25.5,18.0,37.7,2.9
20087,8.2,29.2,5.2,22.1,8.7,10.4,5.6,15.7,9.9,6.2,23.5,17.1,34.4,2.6
20089,9.9,33.4,6.5,23.1,10.7,15.1,9.9,20.2,12.6,8.4,28.9,18.8,39.8,3.3
20091,6.8,29.3,4.4,18.8,8.3,7.7,3.8,11.8,8.1,4.9,18.7,13.7,30.9,2.2
20093,16.9,30.9,5.8,19.6,11.2,17.9,9.6,21.2,15.5,9.0,31.1,17.3,37.9,3.0
20095,9.4,31.6,5.7,22.5,9.6,12.7,7.5,17.7,11.2,7.2,26.3,18.0,39.3,2.9
20097,9.1,31.1,5.5,22.0,9.3,12.4,6.9,16.9,11.0,7.0,25.0,17.3,40.2,2.8
20099,10.7,34.4,6.3,22.2,10.7,16.4,10.4,20.3,13.4,8.8,30.3,18.8,41.4,3.3
20101,10.0,30.9,5.6,22.2,9.6,12.9,7.3,17.4,11.9,7.4,26.1,17.7,37.0,2.8
20103,8.7,30.2,5.2,21.3,9.6,10.9,6.1,15.5,10.8,6.6,22.5,16.4,39.5,2.6
20105,9.2,32.8,6.1,22.8,10.2,13.7,8.7,18.7,11.9,7.8,27.1,18.5,40.5,3.1
20107,9.0,29.9,5.6,21.9,9.2,12.3,7.2,17.4,10.9,7.0,25.5,18.2,36.9,2.8
20109,10.2,31.4,5.9,22.5,10.0,13.6,8.3,18.5,11.9,7.7,27.7,17.8,40.1,3.0
20111,13.7,33.7,6.1,21.5,11.2,17.0,10.1,21.1,14.6,8.9,29.7,17.7,39.9,3.1
20113,8.2,30.8,5.2,22.2,8.8,10.9,6.1,15.9,10.0,6.4,25.3,17.0,38.0,2.6
20115,9.1,31.2,5.7,22.4,9.5,12.4,7.3,17.1,11.0,7.1,26.1,17.6,39.7,2.9
20117,9.6,31.4,6.0,23.1,9.8,13.8,8.3,18.5,11.8,7.6,26.8,18.7,37.5,3.0
20119,13.4,31.6,5.9,21.2,10.3,15.7,8.7,19.8,13.8,8.3,29.2,17.5,37.0,3.0
20121,8.2,28.8,5.1,22.0,8.8,10.1,5.6,15.3,9.7,6.1,22.6,16.9,34.7,2.6
20123,8.9,31.9,5.8,22.4,9.8,12.6,7.6,17.7,11.1,7.2,26.4,18.2,39.3,2.9
20125,11.2,34.4,6.3,22.9,11.1,17.3,11.0,20.6,14.2,9.4,27.8,19.2,39.3,3.4
20127,9.1,31.6,5.7,21.8,9.6,12.6,7.6,17.6,11.1,7.2,27.1,17.9,36.9,2.9
20129,15.2,31.6,6.0,21.0,11.1,17.8,10.0,21.3,15.1,9.0,30.8,17.9,38.4,3.1
20131,8.5,31.1,5.4,22.0,9.0,11.4,6.7,16.5,10.1,6.6,24.4,17.4,39.3,2.7
20133,9.9,32.8,6.1,22.0,10.6,14.9,9.4,19.1,12.8,8.2,27.1,18.6,39.9,3.1
20135,11.4,31.1,5.6,21.5,9.9,13.9,7.9,18.2,12.2,7.6,27.5,17.4,36.1,2.9
20137,11.0,33.4,6.4,21.3,10.8,15.0,9.1,19.7,12.8,8.3,28.6,17.7,42.9,3.2
20139,9.2,32.4,5.7,22.6,9.6,12.8,7.5,17.9,11.2,7.1,26.4,18.2,41.5,2.9
20141,8.8,31.4,6.0,22.3,10.0,13.1,8.1,18.2,11.5,7.4,26.9,18.2,39.2,3.0
20143,8.5,31.2,5.7,22.2,9.4,12.1,7.2,16.9,10.7,7.0,25.0,17.6,38.3,2.9
20145,10.9,32.1,5.8,20.5,10.0,13.6,7.6,18.4,12.4,7.6,26.8,17.0,38.0,3.0
20147,9.6,31.6,5.9,22.5,9.9,13.9,8.6,18.3,11.9,7.7,27.3,18.2,40.9,3.0
20149,7.9,30.2,5.1,20.5,8.5,9.9,5.5,14.2,9.6,6.0,23.1,16.5,35.8,2.5
20151,9.8,30.9,5.7,22.0,9.9,13.1,7.6,17.7,11.7,7.3,27.1,17.5,37.6,2.9
20153,10.1,31.7,6.1,22.9,10.4,14.4,9.0,19.0,12.7,8.1,27.7,18.8,42.4,3.1
20155,10.7,30.6,6.1,23.2,10.9,15.5,9.0,19.0,13.3,8.1,28.4,17.7,44.5,3.1
20157,9.1,32.6,6.2,22.6,10.3,14.2,9.2,18.7,12.1,8.0,27.6,18.4,41.6,3.1
20159,10.5,31.8,5.6,21.2,10.0,13.0,7.4,17.7,11.9,7.4,27.4,17.3,40.6,2.8
20161,9.3,30.8,5.9,21.9,10.4,13.8,8.9,17.8,12.7,8.0,25.3,16.9,30.9,3.1
20163,9.1,30.8,5.4,23.0,9.2,12.2,7.0,17.0,10.9,6.9,26.2,17.5,40.6,2.8
20165,9.8,32.1,6.0,22.8,10.0,13.7,8.3,18.4,11.9,7.7,27.9,18.2,38.8,3.0
20167,10.2,32.7,6.1,22.7,10.2,14.7,9.3,19.6,12.7,8.3,28.3,19.1,41.8,3.2
20169,10.6,30.9,5.6,21.7,10.1,13.9,8.1,18.4,12.2,7.6,27.5,17.6,41.5,2.9
20171,11.6,30.1,5.4,20.0,9.5,12.7,6.8,17.0,11.5,7.0,25.2,16.2,38.6,2.7
20173,11.6,32.5,5.7,23.0,10.9,15.9,9.2,19.4,14.0,8.2,25.8,17.5,38.9,3.0
20175,25.1,32.2,6.2,17.6,13.6,24.5,12.7,26.0,21.1,11.4,38.1,16.7,43.4,3.2
20177,10.0,34.3,5.6,24.0,10.3,14.7,8.5,18.8,12.6,7.7,24.6,16.8,38.5,2.9
20179,8.3,29.7,5.3,21.8,8.9,10.7,6.0,15.8,10.1,6.3,24.2,17.3,34.8,2.6
20181,10.8,32.4,5.8,21.4,10.1,13.6,7.9,18.2,12.2,7.6,28.9,17.7,39.3,2.9
20183,8.5,30.6,5.5,21.7,9.2,11.5,6.8,16.3,10.5,6.8,26.4,17.6,39.6,2.8
20185,11.0,31.5,5.7,21.9,10.1,14.0,8.1,18.8,12.4,7.7,27.4,17.5,41.5,2.9
20187,20.2,31.8,6.3,19.9,12.5,22.1,12.3,24.4,18.3,10.6,34.1,17.2,40.2,3.3
20189,19.9,33.5,6.7,20.8,12.8,22.7,13.5,25.7,18.6,11.0,35.5,18.4,41.7,3.5
20191,9.4,31.8,5.8,22.5,9.9,13.5,8.4,18.0,11.8,7.6,25.7,18.0,39.8,3.0
20193,8.6,30.1,5.2,21.6,9.0,10.9,6.1,15.7,10.2,6.5,24.4,17.2,36.5,2.7
20195,7.9,29.9,5.2,21.6,8.7,10.5,5.7,15.1,9.7,6.1,24.0,17.0,40.3,2.6
20197,8.5,29.8,5.3,21.5,8.9,11.1,6.1,16.0,10.2,6.4,24.0,17.2,35.3,2.7
20199,10.3,31.6,5.9,22.3,10.2,13.7,8.3,18.4,12.1,7.7,27.3,18.0,37.3,3.0
20201,8.8,29.8,5.4,21.3,8.9,12.3,6.8,16.1,11.1,6.9,26.1,17.4,34.4,2.7
20203,15.7,32.4,6.2,20.2,11.4,17.7,9.9,21.2,15.2,9.1,32.0,17.4,42.2,3.1
20205,10.1,33.0,6.2,23.0,10.4,15.2,9.6,19.9,12.8,8.4,28.0,18.8,39.9,3.2
20207,9.4,32.1,6.0,22.7,9.8,13.4,8.2,18.3,11.6,7.6,26.7,18.3,39.5,3.0
20209,17.6,35.9,6.4,17.8,13.9,22.9,14.3,24.9,19.1,11.9,34.6,17.3,40.7,3.7
22001,10.8,40.8,7.3,31.4,14.3,27.1,24.5,27.9,19.0,13.3,35.0,22.8,41.7,4.2
22003,11.9,42.3,7.4,27.6,14.3,26.7,22.3,27.3,19.3,13.0,34.4,21.2,43.9,4.2
22005,8.2,37.0,5.6,27.2,11.2,17.3,13.0,19.6,14.1,9.0,25.7,19.2,35.0,3.1
22007,10.6,39.4,6.8,28.5,13.4,25.9,22.2,26.1,19.2,12.7,33.4,21.6,38.3,4.0
22009,11.7,44.1,7.8,28.9,15.2,30.9,28.9,30.1,22.5,15.5,36.6,23.1,43.2,4.6
22011,8.8,36.5,6.4,29.5,11.8,19.5,15.7,22.7,14.6,10.1,28.8,20.9,40.5,3.5
22013,11.5,45.6,8.0,28.7,17.5,35.1,34.5,32.1,25.0,17.3,40.0,23.2,47.6,5.1
22015,8.3,37.0,6.0,27.2,12.1,19.4,15.5,21.6,15.6,10.1,29.3,19.2,40.9,3.4
22017,9.2,42.5,6.7,27.6,14.5,28.8,25.0,26.0,21.9,14.0,31.8,20.8,42.3,4.2
22019,8.6,39.0,6.2,28.1,12.5,20.5,17.0,22.7,15.7,10.7,32.0,19.8,42.9,3.6
22021,11.0,41.0,7.7,30.1,14.2,27.0,24.2,28.3,19.3,13.5,34.3,22.7,38.8,4.3
22023,8.1,35.5,6.1,29.6,10.6,16.2,12.3,20.3,12.7,8.7,26.4,20.4,36.3,3.2
22025,12.5,42.1,7.6,27.7,15.0,30.0,26.9,29.6,21.7,14.9,35.7,22.0,41.6,4.5
22027,13.6,48.6,8.7,26.2,18.8,40.0,39.4,35.3,28.4,19.8,41.5,23.0,48.9,5.6
22029,11.5,45.6,8.0,28.4,16.8,33.7,32.3,31.0,24.4,16.7,37.7,22.8,45.9,4.9
22031,9.9,42.0,6.9,28.4,14.6,27.5,24.1,26.8,20.1,13.7,32.7,21.9,44.2,4.2
22033,7.8,40.3,5.9,25.9,13.6,21.9,18.9,21.6,17.9,11.5,24.9,18.9,36.6,3.7
22035,16.0,52.5,9.5,25.0,21.3,46.8,46.6,39.7,33.6,23.5,44.1,23.5,51.7,6.5
22037,9.3,42.4,6.4,25.3,13.2,23.2,18.4,24.0,18.7,11.7,32.1,20.0,41.9,3.8
22039,12.0,42.2,7.5,28.9,15.0,29.3,26.5,29.1,21.2,14.4,35.8,22.2,44.9,4.4
22041,11.1,42.7,7.6,29.4,15.1,30.8,29.2,30.1,21.7,15.3,36.0,22.8,42.2,4.6
22043,10.9,40.1,6.8,27.2,12.7,22.3,17.6,24.9,16.7,11.2,30.7,20.7,39.6,3.7
22045,10.8,40.9,7.1,28.6,14.7,27.4,24.5,27.7,20.1,13.8,34.2,21.7,42.4,4.2
22047,10.4,41.0,6.6,25.9,14.4,27.1,22.8,26.0,21.2,13.4,33.2,20.8,42.9,4.1
22049,10.3,42.0,7.2,27.9,14.4,26.7,23.8,27.3,19.4,13.3,35.0,21.6,45.1,4.2
22051,10.4,38.0,6.0,25.1,13.6,21.5,16.3,22.2,17.3,10.9,29.0,19.0,41.5,3.4
22053,9.4,38.7,6.7,29.3,12.6,22.2,19.0,24.7,16.4,11.3,32.2,21.8,42.5,3.8
22055,8.0,37.1,5.9,26.2,11.9,19.4,15.7,20.7,15.1,10.2,23.9,18.7,34.3,3.4
22057,9.6,39.5,6.7,30.8,12.7,22.2,18.1,23.3,16.4,11.2,31.7,21.5,47.2,3.6
22059,11.2,37.2,6.4,27.2,12.4,20.9,16.1,23.9,15.8,10.6,30.0,20.2,38.9,3.5
22061,8.7,42.7,7.1,27.8,15.1,26.6,25.3,26.4,20.2,13.9,32.5,20.9,46.3,4.3
22063,8.5,38.3,6.1,29.9,11.7,18.7,14.4,21.2,14.0,9.1,26.9,20.1,38.6,3.2
22065,13.3,49.6,8.6,27.2,19.6,42.6,43.1,36.4,30.9,21.5,42.5,23.8,50.1,5.9
22067,11.3,47.5,7.8,27.7,16.8,35.4,33.6,31.4,25.9,17.6,37.1,22.6,44.9,5.0
22069,9.3,43.4,6.9,28.2,14.8,27.4,25.5,26.7,20.9,14.0,32.4,21.3,42.4,4.3
22071,8.4,39.0,6.1,27.4,14.4,24.9,21.4,22.0,19.8,12.7,26.1,19.2,34.2,4.0
22073,8.8,42.1,6.6,26.2,13.9,25.2,21.6,24.0,19.3,12.7,32.3,20.6,44.1,4.0
22075,9.4,37.3,6.1,26.4,12.4,20.2,15.6,22.1,15.9,10.4,28.8,19.4,38.4,3.4
22077,9.7,40.4,6.5,27.8,13.3,24.8,21.1,24.5,18.9,12.4,32.0,21.3,40.0,3.9
22079,9.1,39.9,6.5,28.2,13.4,24.0,20.9,25.3,18.3,12.2,30.3,21.1,40.7,3.9
22081,11.7,43.9,7.6,27.8,16.1,33.2,30.9,30.6,24.2,16.1,38.0,22.8,43.9,4.7
22083,10.6,42.3,7.3,28.4,15.0,29.1,26.6,28.4,21.4,14.5,34.7,22.2,43.1,4.4
22085,10.0,40.9,7.3,29.6,14.3,26.8,23.0,26.9,19.0,13.5,34.3,22.6,44.9,4.1
22087,11.3,40.3,7.0,28.1,14.3,27.2,23.0,26.9,20.4,13.4,33.2,21.2,42.2,4.0
22089,8.2,37.4,5.6,26.1,11.3,17.2,13.2,19.7,14.4,9.2,26.8,19.1,37.2,3.2
22091,11.0,43.7,7.4,27.0,16.2,33.4,31.1,30.5,24.7,16.3,37.3,22.3,42.9,4.8
22093,8.2,40.3,5.9,25.7,13.4,22.7,19.2,22.9,18.6,11.6,30.7,20.1,43.7,3.8
22095,10.0,42.8,6.2,24.6,14.9,27.5,22.5,24.9,22.1,13.5,30.9,19.9,41.5,4.0
22097,11.2,43.4,7.5,27.4,15.7,31.2,29.5,30.5,23.0,15.8,35.2,22.5,40.5,4.7
22099,10.1,39.3,6.6,29.4,13.1,24.5,20.9,25.4,18.9,12.1,32.0,21.7,45.0,3.9
22101,11.7,41.6,7.1,28.6,14.7,28.9,25.4,28.4,21.4,14.2,34.8,22.2,44.9,4.3
22103,7.3,34.0,5.6,26.2,10.9,15.9,11.9,18.8,13.3,8.5,24.8,19.4,37.1,3.0
22105,9.6,39.0,6.7,26.7,13.5,23.8,20.7,24.4,18.6,12.3,30.0,21.3,43.1,3.8
22107,12.4,47.4,8.1,27.1,18.1,38.3,37.7,33.2,27.9,19.0,39.8,23.2,49.2,5.4
22109,9.7,37.8,6.6,28.0,13.2,22.5,17.8,24.4,16.5,11.3,32.2,21.1,41.0,3.7
22111,10.6,41.0,7.2,28.8,14.3,27.0,24.5,27.3,19.6,13.5,33.6,22.0,37.2,4.2
22113,9.6,38.6,6.8,29.6,12.8,22.5,19.8,24.5,16.6,11.6,31.0,21.5,42.6,3.8
22115,9.8,39.2,6.6,27.4,12.6,21.7,17.9,23.9,16.0,11.0,31.9,20.4,39.4,3.6
22117,10.5,42.1,7.3,28.3,14.9,28.1,25.8,28.0,20.7,14.0,36.2,21.9,45.6,4.3
22119,10.7,43.4,7.7,28.9,15.7,31.5,30.3,30.0,22.6,15.8,37.0,22.9,44.7,4.7
22121,8.2,40.1,5.8,25.9,12.6,21.3,17.1,21.7,17.2,10.9,27.5,19.5,41.3,3.5
22123,10.1,38.8,6.9,29.5,12.9,23.2,20.0,25.4,17.1,11.7,31.5,21.7,40.3,3.8
22125,9.0,40.6,6.1,22.5,12.8,19.9,14.6,21.3,16.5,10.3,27.3,17.9,39.3,3.5
22127,11.5,42.5,7.2,27.2,14.7,27.4,23.7,27.3,20.1,13.6,34.2,21.1,46.0,4.2
23001,9.5,29.6,6.0,30.8,10.3,14.6,19.4,19.3,14.1,10.3,25.8,21.0,36.1,3.1
23003,10.1,34.4,6.4,27.9,10.7,15.1,21.5,21.2,13.6,10.0,29.2,21.1,40.0,3.2
23005,6.7,27.8,4.7,26.7,7.4,8.5,10.7,13.6,8.9,7.1,16.1,17.9,26.7,2.4
23007,8.8,30.6,6.1,30.1,8.8,13.4,17.9,18.8,13.2,9.2,23.7,21.0,35.2,3.0
23009,8.1,27.9,5.4,27.7,8.1,10.6,13.7,15.6,10.6,7.8,18.7,18.9,29.4,2.7
23011,8.7,29.2,5.8,29.6,9.4,12.2,16.3,18.7,12.1,8.8,23.2,20.0,32.5,2.9
23013,8.2,27.7,5.3,27.7,8.0,10.0,13.0,15.3,10.2,7.8,19.4,17.8,28.8,2.7
23015,7.8,29.1,5.2,29.3,8.1,9.9,13.0,15.7,10.0,7.4,18.8,19.1,31.0,2.6
23017,9.6,30.4,6.3,28.2,10.1,15.1,20.3,20.1,13.9,10.0,23.3,20.2,34.6,3.2
23019,8.8,32.7,6.1,29.9,9.5,12.5,17.1,19.6,11.3,9.3,25.0,20.8,38.3,2.9
23021,10.1,30.8,6.6,28.8,9.6,15.4,20.3,20.4,13.6,10.2,25.3,20.9,34.3,3.2
23023,7.9,27.7,5.3,29.2,8.0,10.2,13.2,15.4,9.8,7.5,20.2,18.5,29.5,2.6
23025,10.2,31.9,6.7,30.8,10.4,15.6,22.4,21.3,14.0,10.7,25.9,22.1,36.7,3.3
23027,8.7,28.6,5.7,30.4,8.6,11.8,16.4,18.2,11.8,8.7,21.6,20.6,34.1,2.8
23029,10.5,34.0,6.5,29.1,10.7,16.2,22.0,21.7,14.2,11.1,29.8,22.1,39.9,3.2
23031,7.7,29.2,5.3,26.8,8.0,9.7,12.3,16.2,10.0,7.5,19.7,18.7,32.9,2.6
24001,9.8,35.6,6.2,26.6,11.3,19.3,17.3,21.6,15.3,9.4,30.7,20.2,37.4,3.5
24003,7.3,31.4,4.6,20.4,9.1,11.9,8.5,15.5,10.9,6.3,19.8,15.3,34.2,2.5
24005,8.4,32.9,5.0,21.4,11.3,16.4,12.6,17.4,14.9,8.6,25.3,17.1,34.2,2.9
24009,6.9,32.6,4.5,20.5,9.1,10.9,8.0,14.9,10.7,6.2,18.8,15.9,35.9,2.6
